route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
411,7,1026697,Mawson Lakes,,0,3117,13617,1
411,7,1026698,Mawson Lakes,,0,3323,13617,1
411,7,1026699,Mawson Lakes,,0,363,13617,1
411,7,1026700,Mawson Lakes,,0,363,13617,1
411,6,1026701,Salisbury (Ann St),,1,3215,14826,1
411,6,1026702,Salisbury (Ann St),,1,3212,14826,1
411,6,1026703,Mawson Lakes,,0,3117,13617,1
411,6,1026704,Mawson Lakes,,0,3323,13617,1
411,6,1026705,Mawson Lakes,,0,363,13617,1
411,6,1026706,Mawson Lakes,,0,363,13617,1
411,26,1026707,Salisbury (Ann St),,1,363,14828,1
411,59,1026708,Mawson Lakes,,0,383,13617,1
411,59,1026709,Mawson Lakes,,0,3148,13617,1
411,59,1026710,Salisbury (Ann St),,1,3148,14826,1
411,9,1026711,Mawson Lakes,,0,3366,13617,1
411,9,1026712,Mawson Lakes,,0,3368,13617,1
411,9,1026713,Salisbury (Ann St),,1,3368,14826,1
411,9,1026714,Salisbury (Ann St),,1,3368,14827,1
411,9,1026715,Mawson Lakes,,0,3234,13617,1
411,9,1026716,Mawson Lakes,,0,3526,13617,1
411,1,1026717,Mawson Lakes,,0,3154,13617,1
411,1,1026718,Salisbury (Ann St),,1,3154,14826,1
411,1,1026719,Salisbury (Ann St),,1,386,14826,1
411,1,1026720,Salisbury (Ann St),,1,3627,14826,1
411,1,1026721,Mawson Lakes,,0,3627,13617,1
411,1,1026722,Salisbury (Ann St),,1,3474,14826,1
411,1,1026723,Mawson Lakes,,0,3474,13617,1
411,1,1026724,Salisbury (Ann St),,1,3572,14826,1
411,1,1026725,Mawson Lakes,,0,3572,13617,1
411,1,1026726,Mawson Lakes,,0,3235,13617,1
411,1,1026727,Mawson Lakes,,0,3235,13618,1
411,1,1026728,Mawson Lakes,,0,3572,13617,1
411,1,1026729,Salisbury (Ann St),,1,3572,14826,1
411,1,1026730,Salisbury (Ann St),,1,3350,14826,1
411,1,1026731,Salisbury (Ann St),,1,3649,14826,1
411,1,1026732,Mawson Lakes,,0,3649,13617,1
411,1,1026733,Salisbury (Ann St),,1,356,14826,1
411,1,1026734,Mawson Lakes,,0,356,13617,1
411,1,1026735,Salisbury (Ann St),,1,3308,14826,1
411,1,1026736,Salisbury (Ann St),,1,3434,14827,1
411,1,1026737,Salisbury (Ann St),,1,3593,14826,1
411,1,1026738,Mawson Lakes,,0,3657,13617,1
411,1,1026739,Salisbury (Ann St),,1,3657,14826,1
411,1,1026740,Salisbury (Ann St),,1,3279,14826,1
411,1,1026741,Mawson Lakes,,0,3279,13617,1
411,1,1026742,Mawson Lakes,,0,3146,13617,1
411,1,1026743,Salisbury (Ann St),,1,3146,14826,1
411,1,1026744,Mawson Lakes,,0,3146,13617,1
411,1,1026745,Mawson Lakes,,0,317,13617,1
411,1,1026746,Mawson Lakes,,0,338,13617,1
411,1,1026747,Mawson Lakes,,0,3488,13617,1
411,1,1026748,Salisbury (Ann St),,1,3488,14826,1
411,1,1026749,Salisbury (Ann St),,1,3104,14826,1
411,1,1026750,Mawson Lakes,,0,3111,13617,1
411,1,1026751,Salisbury (Ann St),,1,3111,14826,1
411,1,1026752,Salisbury (Ann St),,1,3148,14826,1
411,1,1026753,Salisbury (Ann St),,1,3555,14826,1
411,1,1026754,Salisbury (Ann St),,1,3282,14826,1
411,1,1026755,Mawson Lakes,,0,3517,13617,1
411,1,1026756,Salisbury (Ann St),,1,3549,14826,1
411,1,1026757,Salisbury (Ann St),,1,3665,14827,1
411,1,1026758,Mawson Lakes,,0,3672,13617,1
411,1,1026759,Mawson Lakes,,0,3656,13617,1
411,1,1026760,Salisbury (Ann St),,1,3656,14826,1
411,1,1026761,Salisbury (Ann St),,1,3126,14826,1
411,1,1026762,Mawson Lakes,,0,3126,13617,1
411,1,1026763,Mawson Lakes,,0,3126,13617,1
411,1,1026764,Salisbury (Ann St),,1,3126,14826,1
411,1,1026765,Salisbury (Ann St),,1,397,14826,1
411,1,1026766,Mawson Lakes,,0,397,13617,1
411,1,1026767,Salisbury (Ann St),,1,397,14826,1
411,1,1026768,Mawson Lakes,,0,3112,13617,1
411,1,1026769,Salisbury (Ann St),,1,3112,14827,1
411,1,1026770,Mawson Lakes,,0,3122,13617,1
411,1,1026771,Mawson Lakes,,0,3467,13617,1
411,1,1026772,Mawson Lakes,,0,3467,13617,1
411,1,1026773,Salisbury (Ann St),,1,3198,14826,1
411,1,1026774,Salisbury (Ann St),,1,3445,14826,1
411,1,1026775,Salisbury (Ann St),,1,3445,14826,1
411,1,1026776,Salisbury (Ann St),,1,3516,14827,1
411,1,1026777,Mawson Lakes,,0,330,13617,1
411,1,1026778,Mawson Lakes,,0,3536,13617,1
411,1,1026779,Salisbury (Ann St),,1,3536,14826,1
411,1,1026780,Mawson Lakes,,0,3368,13617,1
411,1,1026781,Salisbury (Ann St),,1,3368,14826,1
411,1,1026782,Mawson Lakes,,0,3245,13617,1
411,1,1026783,Salisbury (Ann St),,1,3245,14826,1
411,1,1026784,Salisbury (Ann St),,1,3667,14827,1
411B,1,1026785,Salisbury Interchange,,1,3467,14829,1
411U,4,1026786,UniSA Mawson Lakes,,0,3431,13623,1
411U,3,1026787,UniSA Mawson Lakes,,0,3431,13623,1
411U,7,1026788,UniSA Mawson Lakes,,0,3212,13623,1
411U,6,1026789,UniSA Mawson Lakes,,0,3212,13623,1
411U,59,1026790,UniSA Mawson Lakes,,0,3431,13623,1
411U,1,1026791,UniSA Mawson Lakes,,0,3379,13623,1
411U,1,1026792,UniSA Mawson Lakes,,0,3230,13623,1
411U,1,1026793,UniSA Mawson Lakes,,0,3279,13623,1
411U,1,1026794,UniSA Mawson Lakes,,0,3607,13623,1
415,4,1026795,Greenwith,,1,3431,15341,1
415,4,1026796,Salisbury,,0,3431,6068,1
415,4,1026797,Salisbury,,0,3226,6068,1
415,17,1026798,Salisbury,,0,3636,6072,1
415,17,1026799,Salisbury,,0,3326,6072,1
415,3,1026800,Greenwith,,1,3431,15341,1
415,3,1026801,Salisbury,,0,3431,6068,1
415,3,1026802,Salisbury,,0,3226,6068,1
415,7,1026803,Salisbury,,0,3215,6068,1
415,7,1026804,Greenwith,,1,3314,15341,1
415,6,1026805,Salisbury,,0,3215,6068,1
415,6,1026806,Greenwith,,1,3314,15341,1
415,59,1026807,Greenwith,,1,3431,15341,1
415,59,1026808,Salisbury,,0,3431,6068,1
415,59,1026809,Salisbury,,0,3226,6068,1
415,9,1026810,Salisbury,,0,3636,6072,1
415,9,1026811,Salisbury,,0,3326,6072,1
415,1,1026812,Greenwith,,1,3341,15341,1
415,1,1026813,Salisbury,,0,3341,6069,1
415,1,1026814,Salisbury,,0,390,6068,1
415,1,1026815,Salisbury,,0,3271,6069,1
415,1,1026816,Greenwith,,1,3271,15341,1
415,1,1026817,Greenwith,,1,330,15341,1
415,1,1026818,Salisbury,,0,330,6069,1
415,1,1026819,Greenwith,,1,3233,15341,1
415,1,1026820,Salisbury,,0,3233,6069,1
415,1,1026821,Salisbury,,0,3164,6069,1
415,1,1026822,Greenwith,,1,3164,15341,1
415,1,1026823,Salisbury,,0,3164,6069,1
415,1,1026824,Salisbury,,0,3218,6072,1
415,1,1026825,Greenwith,,1,3656,15341,1
415,1,1026826,Salisbury,,0,3656,6068,1
415,1,1026827,Salisbury,,0,3126,6074,1
415,1,1026828,Salisbury,,0,3569,6074,1
415,1,1026829,Salisbury,,0,3569,6074,1
415,1,1026830,Greenwith,,1,383,15341,1
415,1,1026831,Salisbury,,0,383,6069,1
415,1,1026832,Greenwith,,1,3112,15341,1
415,1,1026833,Salisbury,,0,3112,6069,1
415,1,1026834,Greenwith,,1,3516,15341,1
415,1,1026835,Salisbury,,0,3516,6069,1
415,1,1026836,Greenwith,,1,3654,15341,1
415,1,1026837,Salisbury,,0,3654,6069,1
415,1,1026838,Salisbury,,0,3488,6072,1
415,1,1026839,Greenwith,,1,3488,15341,1
415,1,1026840,Salisbury,,0,3488,6069,1
415H,1,1026841,Salisbury Heights,,1,3126,15342,1
415H,1,1026842,Salisbury Heights,,1,3569,15342,1
415H,1,1026843,Salisbury Heights,,1,3569,15342,1
415V,17,1026844,Golden Grove,,1,3326,15343,1
415V,9,1026845,Golden Grove,,1,3326,15343,1
415V,1,1026846,Golden Grove,,1,3164,15343,1
415V,1,1026847,Golden Grove,,1,3611,15343,1
421,1,1026848,BAE Systems,,1,317,15848,1
421,1,1026849,Salisbury,,0,3245,9106,1
430,17,1026850,Elizabeth,,1,3636,15344,1
430,17,1026851,Elizabeth,,1,3326,15344,1
430,17,1026852,Salisbury,,0,3532,6077,1
430,17,1026853,Elizabeth,,1,3532,15344,1
430,7,1026854,Salisbury,,0,3314,6077,1
430,6,1026855,Salisbury,,0,3314,6077,1
430,9,1026856,Elizabeth,,1,3636,15344,1
430,9,1026857,Salisbury,,0,3532,6077,1
430,9,1026858,Elizabeth,,1,3532,15344,1
430,9,1026859,Elizabeth,,1,3326,15344,1
430,1,1026860,Elizabeth,,1,3379,15344,1
430,1,1026861,Elizabeth,,1,3271,15344,1
430,1,1026862,Salisbury,,0,330,6077,1
430,1,1026863,Elizabeth,,1,330,15344,1
430,1,1026864,Salisbury,,0,338,6079,1
430,1,1026865,Elizabeth,,1,3233,15344,1
430,1,1026866,Salisbury,,0,3164,6077,1
430,1,1026867,Elizabeth,,1,3164,15344,1
430,1,1026868,Elizabeth,,1,3218,15344,1
430,1,1026869,Salisbury,,0,3467,6079,1
430,1,1026870,Salisbury,,0,3671,6079,1
430,1,1026871,Salisbury,,0,3656,6077,1
430,1,1026872,Salisbury,,0,3245,6077,1
430,1,1026873,Elizabeth,,1,3245,15344,1
430,1,1026874,Salisbury,,0,322,6079,1
430,1,1026875,Elizabeth,,1,3467,15344,1
430,1,1026876,Salisbury,,0,383,6077,1
430,1,1026877,Elizabeth,,1,383,15344,1
430,1,1026878,Salisbury,,0,383,6077,1
430,1,1026879,Salisbury,,0,3106,6077,1
430,1,1026880,Elizabeth,,1,3106,15344,1
430,1,1026881,Salisbury,,0,3112,6077,1
430,1,1026882,Elizabeth,,1,3112,15344,1
430,1,1026883,Salisbury,,0,3349,6077,1
430,1,1026884,Elizabeth,,1,3516,15344,1
430,1,1026885,Salisbury,,0,3654,6077,1
430,1,1026886,Elizabeth,,1,3654,15344,1
430,1,1026887,Elizabeth,,1,3488,15344,1
440,5,1026888,Elizabeth,,0,3111,653,1
440,4,1026889,Elizabeth,,0,379,653,1
440,4,1026890,Munno Para Station,,1,3246,655,1
440,4,1026891,Elizabeth,,0,3246,653,1
440,4,1026892,Munno Para Station,,1,3648,655,1
440,4,1026893,Elizabeth,,0,3648,653,1
440,4,1026894,Munno Para Station,,1,3648,655,1
440,4,1026895,Elizabeth,,0,3648,653,1
440,4,1026896,Elizabeth,,0,3486,653,1
440,17,1026897,Munno Para Station,,1,3636,655,1
440,17,1026898,Munno Para Station,,1,3636,655,1
440,17,1026899,Elizabeth,,0,3636,653,1
440,17,1026900,Munno Para Station,,1,3532,655,1
440,7,1026901,Munno Para Station,,1,3288,655,1
440,7,1026902,Elizabeth,,0,3288,653,1
440,7,1026903,Munno Para Station,,1,3288,655,1
440,7,1026904,Elizabeth,,0,3288,653,1
440,7,1026905,Munno Para Station,,1,3314,655,1
440,6,1026906,Munno Para Station,,1,3288,655,1
440,6,1026907,Elizabeth,,0,3288,653,1
440,6,1026908,Munno Para Station,,1,3288,655,1
440,6,1026909,Elizabeth,,0,3288,653,1
440,6,1026910,Munno Para Station,,1,3314,655,1
440,9,1026911,Munno Para Station,,1,3636,655,1
440,9,1026912,Munno Para Station,,1,3636,655,1
440,9,1026913,Elizabeth,,0,3636,653,1
440,9,1026914,Munno Para Station,,1,3532,655,1
440,8,1026915,Elizabeth,,0,379,653,1
440,8,1026916,Elizabeth,,0,3486,653,1
440,8,1026917,Munno Para Station,,1,3648,655,1
440,8,1026918,Elizabeth,,0,3648,653,1
440,8,1026919,Munno Para Station,,1,3648,655,1
440,8,1026920,Elizabeth,,0,3648,653,1
440,8,1026921,Munno Para Station,,1,3246,655,1
440,8,1026922,Elizabeth,,0,3246,653,1
440,2,1026923,Elizabeth,,0,3111,653,1
440,1,1026924,Munno Para Station,,1,3593,655,1
440,1,1026925,Elizabeth,,0,3593,653,1
440,1,1026926,Elizabeth,,0,399,653,1
440,1,1026927,Munno Para Station,,1,3238,655,1
440,1,1026928,Elizabeth,,0,3238,653,1
440,1,1026929,Munno Para Station,,1,3506,655,1
440,1,1026930,Elizabeth,,0,3506,653,1
440,1,1026931,Munno Para Station,,1,3672,655,1
440,1,1026932,Elizabeth,,0,3672,653,1
440,1,1026933,Elizabeth,,0,3458,653,1
440,1,1026934,Munno Para Station,,1,3654,655,1
440,1,1026935,Elizabeth,,0,3654,653,1
440,1,1026936,Elizabeth,,0,3555,653,1
440,1,1026937,Munno Para Station,,1,3555,655,1
440,1,1026938,Munno Para Station,,1,3481,655,1
440,1,1026939,Munno Para Station,,1,3535,655,1
440,1,1026940,Munno Para Station,,1,365,655,1
440,1,1026941,Munno Para Station,,1,3133,655,1
440,1,1026942,Elizabeth,,0,3133,653,1
440,1,1026943,Elizabeth,,0,3159,653,1
440,1,1026944,Munno Para Station,,1,3265,655,1
440,1,1026945,Elizabeth,,0,3265,653,1
440,1,1026946,Elizabeth,,0,3311,653,1
440,1,1026947,Munno Para Station,,1,3311,655,1
440,1,1026948,Elizabeth,,0,3311,653,1
440,1,1026949,Elizabeth,,0,3536,653,1
440,1,1026950,Munno Para Station,,1,3540,655,1
440,1,1026951,Elizabeth,,0,3540,653,1
440,1,1026952,Munno Para Station,,1,338,655,1
440,1,1026953,Elizabeth,,0,338,653,1
440,1,1026954,Munno Para Station,,1,338,655,1
440,1,1026955,Elizabeth,,0,338,653,1
440,1,1026956,Munno Para Station,,1,3642,655,1
440,1,1026957,Elizabeth,,0,3642,653,1
440,1,1026958,Munno Para Station,,1,3667,655,1
440,1,1026959,Elizabeth,,0,3667,653,1
441,4,1026960,Elizabeth,,0,3226,15849,1
441,4,1026961,Elizabeth,,0,379,15849,1
441,4,1026962,Smithfield,,1,3670,15850,1
441,17,1026963,Smithfield,,1,3636,15850,1
441,17,1026964,Elizabeth,,0,3636,15849,1
441,17,1026965,Smithfield,,1,3234,15850,1
441,7,1026966,Smithfield,,1,3323,15850,1
441,7,1026967,Elizabeth,,0,3314,15849,1
441,7,1026968,Smithfield,,1,3314,15850,1
441,6,1026969,Smithfield,,1,3323,15850,1
441,6,1026970,Elizabeth,,0,3314,15849,1
441,6,1026971,Smithfield,,1,3314,15850,1
441,9,1026972,Smithfield,,1,3636,15850,1
441,9,1026973,Elizabeth,,0,3636,15849,1
441,9,1026974,Smithfield,,1,3234,15850,1
441,8,1026975,Elizabeth,,0,3226,15849,1
441,8,1026976,Elizabeth,,0,379,15849,1
441,8,1026977,Smithfield,,1,3670,15850,1
441,1,1026978,Smithfield,,1,369,15850,1
441,1,1026979,Smithfield,,1,3113,15850,1
441,1,1026980,Smithfield,,1,3593,15850,1
441,1,1026981,Smithfield,,1,317,15850,1
441,1,1026982,Smithfield,,1,3135,15850,1
441,1,1026983,Elizabeth,,0,3111,15849,1
441,1,1026984,Elizabeth,,0,3233,15849,1
441,1,1026985,Elizabeth,,0,399,15849,1
441,1,1026986,Smithfield,,1,365,15850,1
441,1,1026987,Elizabeth,,0,3164,15849,1
441,1,1026988,Elizabeth,,0,3238,15849,1
441,1,1026989,Smithfield,,1,3267,15850,1
441,1,1026990,Elizabeth,,0,3282,15849,1
441,1,1026991,Elizabeth,,0,3349,15849,1
441,1,1026992,Smithfield,,1,3444,15850,1
441,1,1026993,Elizabeth,,0,3666,15849,1
441,1,1026994,Smithfield,,1,3510,15850,1
441,1,1026995,Elizabeth,,0,3510,15849,1
441,1,1026996,Smithfield,,1,3619,15850,1
441,1,1026997,Smithfield,,1,398,15850,1
441,1,1026998,Elizabeth,,0,3112,15849,1
441,1,1026999,Elizabeth,,0,3112,15849,1
441,1,1027000,Smithfield,,1,3569,15850,1
441,1,1027001,Smithfield,,1,3535,15850,1
441,1,1027002,Smithfield,,1,365,15850,1
441,1,1027003,Elizabeth,,0,365,15849,1
441,1,1027004,Smithfield,,1,3233,15850,1
441,1,1027005,Elizabeth,,0,3233,15849,1
441,1,1027006,Elizabeth,,0,3497,15849,1
441,1,1027007,Elizabeth,,0,3251,15849,1
441,1,1027008,Elizabeth,,0,397,15849,1
441,1,1027009,Elizabeth,,0,3159,15849,1
441,1,1027010,Elizabeth,,0,3233,15849,1
441,1,1027011,Elizabeth,,0,3246,15849,1
441,1,1027012,Smithfield,,1,3265,15850,1
441,1,1027013,Smithfield,,1,3311,15850,1
441,1,1027014,Elizabeth,,0,3311,15849,1
441,1,1027015,Elizabeth,,0,3506,15849,1
441,1,1027016,Smithfield,,1,3413,15850,1
441,1,1027017,Elizabeth,,0,3526,15849,1
441,1,1027018,Smithfield,,1,3526,15850,1
441,1,1027019,Elizabeth,,0,3526,15849,1
441,1,1027020,Smithfield,,1,3536,15850,1
441,1,1027021,Smithfield,,1,3540,15850,1
441,1,1027022,Smithfield,,1,3458,15850,1
441,1,1027023,Elizabeth,,0,3619,15849,1
441,1,1027024,Smithfield,,1,3619,15850,1
442,4,1027025,Elizabeth,,0,3226,15851,1
442,4,1027026,Smithfield,,1,3486,15853,1
442,4,1027027,Elizabeth,,0,3486,15851,1
442,17,1027028,Elizabeth,,0,3636,15851,1
442,17,1027029,Smithfield,,1,3636,15853,1
442,43,1027030,Elizabeth,,0,3636,15852,1
442,43,1027031,Elizabeth,,0,317,15851,1
442,17,1027032,Smithfield,,1,317,15853,1
442,17,1027033,Smithfield,,1,3234,15853,1
442,17,1027034,Elizabeth,,0,3234,15851,1
442,17,1027035,Smithfield,,1,3481,15853,1
442,17,1027036,Elizabeth,,0,3532,15851,1
442,3,1027037,Elizabeth,,0,3226,15851,1
442,7,1027038,Elizabeth,,0,3323,15851,1
442,6,1027039,Elizabeth,,0,3323,15851,1
442,59,1027040,Elizabeth,,0,3226,15851,1
442,9,1027041,Elizabeth,,0,3636,15851,1
442,9,1027042,Smithfield,,1,3636,15853,1
442,44,1027043,Elizabeth,,0,3636,15851,1
442,44,1027044,Elizabeth,,0,317,15852,1
442,9,1027045,Smithfield,,1,317,15853,1
442,9,1027046,Smithfield,,1,3234,15853,1
442,9,1027047,Elizabeth,,0,3234,15851,1
442,9,1027048,Elizabeth,,0,3532,15851,1
442,9,1027049,Smithfield,,1,3481,15853,1
442,8,1027050,Smithfield,,1,3486,15853,1
442,8,1027051,Elizabeth,,0,3486,15851,1
442,1,1027052,Elizabeth,,0,3593,15851,1
442,1,1027053,Elizabeth,,0,317,15851,1
442,1,1027054,Elizabeth,,0,338,15851,1
442,1,1027055,Elizabeth,,0,398,15851,1
442,1,1027056,Smithfield,,1,3111,15853,1
442,1,1027057,Smithfield,,1,3233,15853,1
442,1,1027058,Elizabeth,,0,3112,15851,1
442,1,1027059,Smithfield,,1,3143,15853,1
442,1,1027060,Elizabeth,,0,3143,15851,1
442,21,1027061,Smithfield,,1,3143,15853,1
442,1,1027062,Smithfield,,1,3164,15853,1
442,1,1027063,Elizabeth,,0,3238,15851,1
442,1,1027064,Smithfield,,1,3282,15853,1
442,1,1027065,Smithfield,,1,3349,15853,1
442,1,1027066,Smithfield,,1,3349,15853,1
442,1,1027067,Elizabeth,,0,3444,15851,1
442,1,1027068,Elizabeth,,0,3617,15851,1
442,1,1027069,Smithfield,,1,3510,15853,1
442,1,1027070,Smithfield,,1,3619,15853,1
442,1,1027071,Elizabeth,,0,3619,15851,1
442,1,1027072,Smithfield,,1,3555,15853,1
442,1,1027073,Elizabeth,,0,3555,15851,1
442,1,1027074,Elizabeth,,0,3481,15851,1
442,1,1027075,Smithfield,,1,3112,15853,1
442,1,1027076,Smithfield,,1,3112,15853,1
442,1,1027077,Smithfield,,1,3112,15853,1
442,21,1027078,Smithfield,,1,365,15853,1
442,1,1027079,Elizabeth,,0,365,15851,1
442,1,1027080,Smithfield,,1,3233,15853,1
442,1,1027081,Elizabeth,,0,397,15851,1
442,1,1027082,Smithfield,,1,397,15853,1
442,1,1027083,Smithfield,,1,3159,15853,1
442,1,1027084,Elizabeth,,0,3265,15851,1
442,1,1027085,Smithfield,,1,3445,15853,1
442,1,1027086,Smithfield,,1,3349,15853,1
442,1,1027087,Smithfield,,1,3506,15853,1
442,1,1027088,Elizabeth,,0,3413,15851,1
442,1,1027089,Smithfield,,1,383,15853,1
442,1,1027090,Elizabeth,,0,3536,15851,1
442,1,1027091,Smithfield,,1,3619,15853,1
442,1,1027092,Elizabeth,,0,3656,15851,1
442,1,1027093,Elizabeth,,0,3569,15851,1
442,1,1027094,Smithfield,,1,3267,15853,1
443,1,1027095,Munno Para Loop,,0,3233,11733,1
450,5,1027096,Riverlea Park,,1,3111,16664,1
450,5,1027097,Riverlea Park,,1,3111,16664,1
450,4,1027098,Riverlea Park,,1,379,16664,1
450,4,1027099,Elizabeth,,0,379,15879,1
450,4,1027100,Riverlea Park,,1,3670,16664,1
450,8,1027101,Riverlea Park,,1,379,16664,1
450,8,1027102,Elizabeth,,0,379,15879,1
450,8,1027103,Riverlea Park,,1,3670,16664,1
450,2,1027104,Riverlea Park,,1,3111,16664,1
450,2,1027105,Riverlea Park,,1,3111,16664,1
450,1,1027106,Elizabeth,,0,3143,15879,1
450,1,1027107,Elizabeth,,0,3418,15879,1
450,1,1027108,Riverlea Park,,1,3418,16664,1
450,1,1027109,Elizabeth,,0,3418,15879,1
450,1,1027110,Elizabeth,,0,3666,15879,1
450,1,1027111,Riverlea Park,,1,3458,16664,1
450,1,1027112,Elizabeth,,0,3458,15879,1
450,1,1027113,Riverlea Park,,1,322,16664,1
450,1,1027114,Elizabeth,,0,322,15879,1
450,1,1027115,Riverlea Park,,1,3555,16664,1
450,1,1027116,Riverlea Park,,1,338,16664,1
450,1,1027117,Elizabeth,,0,3656,15879,1
450,1,1027118,Riverlea Park,,1,3642,16664,1
450,1,1027119,Elizabeth,,0,3642,15879,1
451,4,1027120,Munno Para Shopping Centre,,1,3217,15854,1
451,4,1027121,Munno Para Shopping Centre,,1,3226,15854,1
451,4,1027122,Munno Para Shopping Centre,,1,379,15854,1
451,4,1027123,Elizabeth,,0,3246,7799,1
451,4,1027124,Elizabeth,,0,3246,7799,1
451,4,1027125,Munno Para Shopping Centre,,1,3670,15854,1
451,4,1027126,Elizabeth,,0,3670,7799,1
451,4,1027127,Elizabeth,,0,3670,7799,1
451,17,1027128,Munno Para Shopping Centre,,1,3497,15888,1
451,17,1027129,Elizabeth,,0,3481,7799,1
451,17,1027130,Munno Para Shopping Centre,,1,3532,15854,1
451,17,1027131,Elizabeth,,0,3532,7799,1
451,3,1027132,Munno Para Shopping Centre,,1,3217,15854,1
451,7,1027133,Munno Para Shopping Centre,,1,3288,15854,1
451,7,1027134,Elizabeth,,0,3323,7799,1
451,7,1027135,Munno Para Shopping Centre,,1,3314,15854,1
451,7,1027136,Elizabeth,,0,3314,7799,1
451,6,1027137,Munno Para Shopping Centre,,1,3288,15854,1
451,6,1027138,Elizabeth,,0,3323,7799,1
451,6,1027139,Munno Para Shopping Centre,,1,3314,15854,1
451,6,1027140,Elizabeth,,0,3314,7799,1
451,59,1027141,Munno Para Shopping Centre,,1,3217,15854,1
451,9,1027142,Munno Para Shopping Centre,,1,3497,15888,1
451,9,1027143,Munno Para Shopping Centre,,1,3532,15854,1
451,9,1027144,Elizabeth,,0,3532,7799,1
451,9,1027145,Elizabeth,,0,3481,7799,1
451,8,1027146,Munno Para Shopping Centre,,1,3226,15854,1
451,8,1027147,Munno Para Shopping Centre,,1,379,15854,1
451,8,1027148,Elizabeth,,0,3246,7799,1
451,8,1027149,Elizabeth,,0,3246,7799,1
451,8,1027150,Munno Para Shopping Centre,,1,3670,15854,1
451,8,1027151,Elizabeth,,0,3670,7799,1
451,8,1027152,Elizabeth,,0,3670,7799,1
451,1,1027153,Elizabeth,,0,3394,7799,1
451,1,1027154,Munno Para Shopping Centre,,1,317,15854,1
451,1,1027155,Elizabeth,,0,317,7799,1
451,1,1027156,Elizabeth,,0,3135,7799,1
451,1,1027157,Munno Para Shopping Centre,,1,3143,15854,1
451,1,1027158,Elizabeth,,0,3143,7799,1
451,1,1027159,Elizabeth,,0,3467,7799,1
451,1,1027160,Munno Para Shopping Centre,,1,3467,15854,1
451,1,1027161,Elizabeth,,0,3267,7799,1
451,1,1027162,Munno Para Shopping Centre,,1,3267,15854,1
451,1,1027163,Elizabeth,,0,3282,7799,1
451,1,1027164,Munno Para Shopping Centre,,1,3282,15854,1
451,1,1027165,Elizabeth,,0,3282,7799,1
451,1,1027166,Elizabeth,,0,3418,7799,1
451,1,1027167,Munno Para Shopping Centre,,1,3549,15854,1
451,1,1027168,Munno Para Shopping Centre,,1,3549,15854,1
451,1,1027169,Elizabeth,,0,3549,7799,1
451,1,1027170,Elizabeth,,0,3617,7799,1
451,1,1027171,Munno Para Shopping Centre,,1,3666,15854,1
451,1,1027172,Munno Para Shopping Centre,,1,3563,15854,1
451,1,1027173,Elizabeth,,0,3563,7799,1
451,1,1027174,Munno Para Shopping Centre,,1,3563,15854,1
451,1,1027175,Munno Para Shopping Centre,,1,3648,15854,1
451,1,1027176,Munno Para Shopping Centre,,1,3245,15854,1
451,1,1027177,Elizabeth,,0,322,7799,1
451,1,1027178,Elizabeth,,0,3555,7799,1
451,1,1027179,Munno Para Shopping Centre,,1,3555,15854,1
451,1,1027180,Elizabeth,,0,3569,7799,1
451,1,1027181,Munno Para Shopping Centre,,1,3467,15854,1
451,1,1027182,Elizabeth,,0,3467,7799,1
451,1,1027183,Elizabeth,,0,365,7799,1
451,1,1027184,Elizabeth,,0,3233,7799,1
451,1,1027185,Munno Para Shopping Centre,,1,3233,15854,1
451,1,1027186,Munno Para Shopping Centre,,1,3497,15854,1
451,1,1027187,Munno Para Shopping Centre,,1,397,15888,1
451,1,1027188,Elizabeth,,0,397,7799,1
451,1,1027189,Munno Para Shopping Centre,,1,397,15854,1
451,1,1027190,Munno Para Shopping Centre,,1,397,15854,1
451,1,1027191,Elizabeth,,0,3133,7792,1
451,1,1027192,Elizabeth,,0,3159,7799,1
451,1,1027193,Munno Para Shopping Centre,,1,3159,15854,1
451,1,1027194,Elizabeth,,0,3159,7799,1
451,1,1027195,Munno Para Shopping Centre,,1,3265,15854,1
451,1,1027196,Munno Para Shopping Centre,,1,3349,15854,1
451,1,1027197,Elizabeth,,0,3351,7799,1
451,1,1027198,Elizabeth,,0,3506,7799,1
451,1,1027199,Munno Para Shopping Centre,,1,3418,15854,1
451,1,1027200,Elizabeth,,0,3619,7799,1
451,1,1027201,Munno Para Shopping Centre,,1,3656,15854,1
451,1,1027202,Munno Para Shopping Centre,,1,3245,15854,1
451A,1,1027203,Andrews Farm,,0,3210,8663,1
451A,1,1027204,Andrews Farm,,0,3413,8663,1
452,4,1027205,Elizabeth,,0,3217,15156,1
452,4,1027206,Munno Para Shopping Centre,,1,3246,15856,1
452,4,1027207,Munno Para Shopping Centre,,1,3648,15856,1
452,4,1027208,Munno Para Shopping Centre,,1,3486,15856,1
452,4,1027209,Elizabeth,,0,3486,15156,1
452,17,1027210,Munno Para Shopping Centre,,1,3289,15856,1
452,17,1027211,Munno Para Shopping Centre,,1,3583,15856,1
452,17,1027212,Munno Para Shopping Centre,,1,3234,15856,1
452,17,1027213,Elizabeth,,0,3234,15156,1
452,17,1027214,Elizabeth,,0,3326,15156,1
452,17,1027215,Munno Para Shopping Centre,,1,3326,15856,1
452,17,1027216,Munno Para Shopping Centre,,1,3535,15856,1
